timestamp,x,y,left_button_holding,right_button_holding
1478943302.218986,908,-333,False,True
1478943302.239623,907,-334,False,True
1478943302.240625,906,-335,False,True
1478943302.256328,905,-336,False,True
1478943302.271927,905,-337,False,True
1478943302.287579,905,-338,False,True
1478943302.303205,904,-339,False,True
1478943302.640409,904,-339,False,False
1478943302.687431,904,-339,False,False
1478943302.687431,904,-339,False,False
1478943302.687431,904,-339,False,False
1478943302.687431,905,-339,False,False
1478943302.703034,907,-339,False,False
1478943302.703034,907,-339,False,False
1478943302.703034,907,-339,False,False
1478943302.703034,907,-339,False,False
1478943302.703034,910,-338,False,False
1478943302.718683,913,-336,False,False
1478943302.718683,916,-333,False,False
1478943302.735843,919,-331,False,False
1478943302.740319,924,-328,False,False
1478943302.740319,928,-325,False,False
1478943302.756125,932,-322,False,False
1478943302.756125,938,-320,False,False
1478943302.771812,943,-318,False,False
1478943302.771812,949,-316,False,False
1478943302.787378,954,-312,False,False
1478943302.787378,958,-311,False,False
1478943302.80302,963,-310,False,False
1478943302.80302,966,-307,False,False
1478943302.818644,968,-306,False,False
1478943302.818644,970,-305,False,False
1478943302.839841,973,-303,False,False
1478943302.840321,974,-303,False,False
1478943302.856098,975,-302,False,False
1478943302.887411,977,-302,False,False
1478943303.018683,978,-301,False,False
1478943303.039869,977,-301,False,False
1478943303.040321,976,-300,False,False
1478943303.08735,974,-298,False,False
1478943303.08735,973,-297,False,False
1478943303.102975,972,-296,False,False
1478943303.118602,971,-295,False,False
1478943303.140537,969,-293,False,False
1478943303.156307,968,-292,False,False
1478943303.156307,967,-291,False,False
1478943303.171933,966,-290,False,False
1478943303.187507,965,-288,False,False
1478943303.187507,964,-287,False,False
1478943303.203154,963,-286,False,False
1478943303.2719,962,-285,False,False
1478943303.440478,962,-285,False,True
1478943303.503124,962,-287,False,True
1478943303.518748,962,-288,False,True
1478943303.518748,962,-289,False,True
1478943303.535912,962,-290,False,True
1478943303.540442,962,-293,False,True
1478943303.540442,962,-294,False,True
1478943303.556184,962,-297,False,True
1478943303.571809,962,-298,False,True
1478943303.571809,962,-302,False,True
1478943303.587434,962,-303,False,True
1478943303.587434,962,-304,False,True
1478943303.603059,962,-307,False,True
1478943303.603059,962,-309,False,True
1478943303.618684,962,-310,False,True
1478943303.618684,962,-313,False,True
1478943303.639879,962,-314,False,True
1478943303.64035,962,-317,False,True
1478943303.64035,962,-319,False,True
1478943303.656057,962,-320,False,True
1478943303.671708,962,-323,False,True
1478943303.671708,962,-324,False,True
1478943303.687333,962,-325,False,True
1478943303.687333,962,-325,False,False
1478943303.687333,962,-325,False,False
1478943303.687333,962,-325,False,False
1478943303.70296,962,-327,False,True
1478943303.70296,962,-327,False,False
1478943303.70296,962,-327,False,False
1478943303.70296,962,-327,False,False
1478943303.718584,962,-328,False,True
1478943303.718584,962,-329,False,True
1478943303.735742,962,-332,False,True
1478943303.740217,962,-334,False,True
1478943303.740217,961,-336,False,True
1478943303.755928,961,-338,False,True
1478943303.755928,960,-339,False,True
1478943303.771554,960,-340,False,True
1478943303.787209,960,-342,False,True
1478943303.802803,958,-345,False,True
1478943303.818429,958,-347,False,True
1478943303.839625,958,-349,False,True
1478943304.171434,958,-349,False,False
1478943304.202681,960,-347,False,False
1478943304.202681,960,-346,False,False
1478943304.218254,961,-343,False,False
1478943304.218254,963,-340,False,False
1478943304.239417,963,-337,False,False
1478943304.239918,964,-333,False,False
1478943304.255651,965,-329,False,False
1478943304.255651,965,-326,False,False
1478943304.271264,965,-322,False,False
1478943304.271264,965,-319,False,False
1478943304.28693,965,-317,False,False
1478943304.28693,965,-314,False,False
1478943304.302534,965,-312,False,False
1478943304.302534,965,-309,False,False
1478943304.318181,965,-307,False,False
1478943304.318181,965,-304,False,False
1478943304.335907,965,-302,False,False
1478943304.340408,965,-301,False,False
1478943304.340408,966,-298,False,False
1478943304.356061,966,-297,False,False
1478943304.356061,966,-296,False,False
1478943304.371687,966,-294,False,False
1478943304.602457,966,-294,False,True
1478943304.655492,966,-297,False,True
1478943304.655492,966,-298,False,True
1478943304.671119,966,-300,False,True
1478943304.671119,968,-302,False,True
1478943304.686744,969,-304,False,True
1478943304.686744,970,-308,False,True
1478943304.686744,970,-308,False,False
1478943304.686744,970,-308,False,False
1478943304.686744,970,-308,False,False
1478943304.702311,970,-309,False,True
1478943304.702311,970,-309,False,False
1478943304.702311,970,-309,False,False
1478943304.702311,971,-311,False,True
1478943304.702311,971,-311,False,False
1478943304.717939,973,-314,False,True
1478943304.717939,974,-317,False,True
1478943304.735652,974,-318,False,True
1478943304.739626,975,-320,False,True
1478943304.739626,975,-322,False,True
1478943304.755406,976,-324,False,True
1478943304.755406,978,-326,False,True
1478943304.77103,979,-328,False,True
1478943304.77103,979,-329,False,True
1478943304.786657,980,-330,False,True
1478943304.786657,980,-333,False,True
1478943304.802281,981,-334,False,True
1478943304.802281,982,-336,False,True
1478943304.817906,983,-337,False,True
1478943304.817906,984,-338,False,True
1478943304.839607,985,-340,False,True
1478943304.871002,986,-342,False,True
1478943304.886627,988,-344,False,True
1478943304.902252,989,-345,False,True
1478943304.917877,990,-347,False,True
1478943304.917877,991,-349,False,True
1478943304.955403,993,-352,False,True
1478943304.971007,994,-353,False,True
1478943304.986654,995,-354,False,True
1478943305.055433,995,-353,False,True
1478943305.071058,995,-352,False,True
1478943305.071058,996,-350,False,True
1478943305.086683,996,-349,False,True
1478943305.086683,996,-346,False,True
1478943305.102309,998,-343,False,True
1478943305.102309,998,-341,False,True
1478943305.117933,999,-337,False,True
1478943305.117933,1000,-335,False,True
1478943305.135613,1000,-332,False,True
1478943305.13968,1000,-329,False,True
1478943305.13968,1000,-327,False,True
1478943305.155467,1000,-326,False,True
1478943305.155467,1000,-324,False,True
1478943305.171051,1000,-323,False,True
1478943305.171051,1000,-322,False,True
1478943305.186717,1000,-319,False,True
1478943305.186717,1000,-318,False,True
1478943305.202302,1000,-316,False,True
1478943305.202302,1000,-313,False,True
1478943305.217926,1000,-312,False,True
1478943305.217926,1000,-309,False,True
1478943305.239561,1001,-307,False,True
1478943305.302361,1001,-306,False,True
1478943305.302361,1001,-304,False,True
1478943305.317985,1001,-302,False,True
1478943305.33566,1002,-300,False,True
1478943305.340136,1003,-299,False,True
1478943305.340136,1004,-298,False,True
1478943305.355817,1004,-297,False,True
1478943305.371414,1004,-296,False,True
1478943305.387039,1004,-294,False,True
1478943305.402694,1004,-293,False,True
1478943305.418317,1004,-292,False,True
1478943305.555233,1004,-292,False,False
1478943305.617731,1003,-294,False,False
1478943305.639487,1003,-297,False,False
1478943305.655255,1005,-300,False,False
1478943305.655255,1008,-304,False,False
1478943305.670881,1012,-308,False,False
1478943305.670881,1016,-311,False,False
1478943305.686505,1019,-314,False,False
1478943305.686505,1021,-315,False,False
1478943305.70213,1023,-317,False,False
1478943305.70213,1023,-317,False,False
1478943305.70213,1023,-317,False,False
1478943305.70213,1023,-317,False,False
1478943305.70213,1023,-317,False,False
1478943305.70213,1023,-317,False,False
1478943305.70213,1023,-317,False,False
1478943305.717716,1024,-318,False,False
1478943305.717716,1025,-319,False,False
1478943305.73589,1026,-320,False,False
1478943305.771076,1027,-321,False,False
1478943305.802326,1028,-321,False,False
1478943305.817923,1030,-320,False,False
1478943305.839561,1032,-318,False,False
1478943305.839561,1033,-317,False,False
1478943305.855364,1034,-316,False,False
1478943305.855364,1034,-312,False,False
1478943305.870989,1035,-311,False,False
1478943305.870989,1035,-308,False,False
1478943305.886613,1035,-306,False,False
1478943305.886613,1035,-303,False,False
1478943305.902239,1035,-302,False,False
1478943305.902239,1035,-301,False,False
1478943305.917864,1035,-298,False,False
1478943305.917864,1035,-297,False,False
1478943305.935551,1035,-296,False,False
1478943305.940028,1035,-294,False,False
1478943306.018209,1033,-292,False,False
1478943306.039851,1032,-291,False,False
1478943306.05562,1031,-290,False,False
1478943306.079891,1030,-289,False,False
1478943306.156303,1030,-288,False,False
1478943306.156303,1031,-287,False,False
1478943306.171929,1033,-285,False,False
1478943306.187503,1034,-283,False,False
1478943306.303143,1034,-283,False,True
1478943306.318768,1034,-284,False,True
1478943306.335457,1033,-285,False,True
1478943306.340462,1033,-287,False,True
1478943306.340462,1033,-288,False,True
1478943306.356183,1033,-290,False,True
1478943306.356183,1033,-293,False,True
1478943306.371808,1032,-294,False,True
1478943306.371808,1032,-295,False,True
1478943306.387485,1032,-298,False,True
1478943306.387485,1032,-300,False,True
1478943306.403058,1032,-303,False,True
1478943306.403058,1031,-305,False,True
1478943306.418683,1030,-308,False,True
1478943306.418683,1028,-312,False,True
1478943306.43988,1026,-315,False,True
1478943306.440321,1025,-319,False,True
1478943306.440321,1023,-322,False,True
1478943306.456028,1023,-324,False,True
1478943306.471711,1023,-325,False,True
1478943306.471711,1023,-327,False,True
1478943306.487318,1023,-328,False,True
1478943306.502931,1023,-329,False,True
1478943306.502931,1023,-330,False,True
1478943306.518535,1023,-332,False,True
1478943306.518535,1023,-334,False,True
1478943306.535839,1023,-337,False,True
1478943306.540792,1023,-338,False,True
1478943306.540792,1024,-340,False,True
1478943306.556424,1025,-343,False,True
1478943306.5721,1026,-344,False,True
1478943306.5721,1027,-345,False,True
1478943306.587675,1028,-346,False,True
1478943306.587675,1029,-347,False,True
1478943306.6033,1030,-349,False,True
1478943306.6033,1031,-350,False,True
1478943306.618976,1032,-351,False,True
1478943306.639623,1034,-353,False,True
1478943306.656367,1035,-353,False,True
1478943306.656367,1038,-353,False,True
1478943306.671967,1040,-354,False,True
1478943306.68762,1042,-354,False,True
1478943306.68762,1043,-354,False,True
1478943306.703243,1044,-354,False,True
1478943306.703243,1044,-354,False,False
1478943306.703243,1044,-354,False,False
1478943306.703243,1044,-354,False,False
1478943306.703243,1047,-354,False,True
1478943306.71887,1049,-354,False,True
1478943306.71887,1049,-354,False,False
1478943306.71887,1049,-354,False,False
1478943306.71887,1049,-354,False,False
1478943306.71887,1050,-354,False,True
1478943306.735505,1053,-354,False,True
1478943306.740504,1055,-354,False,True
1478943306.740504,1057,-354,False,True
1478943306.756182,1058,-354,False,True
1478943306.756182,1060,-354,False,True
1478943306.771806,1062,-352,False,True
1478943306.771806,1063,-352,False,True
1478943306.787481,1065,-350,False,True
1478943306.787481,1066,-349,False,True
1478943306.803111,1068,-347,False,True
1478943306.818731,1070,-346,False,True
1478943306.818731,1071,-345,False,True
1478943306.839879,1073,-344,False,True
1478943306.840352,1074,-343,False,True
1478943306.840352,1075,-342,False,True
1478943306.85616,1076,-339,False,True
1478943306.87181,1078,-336,False,True
1478943306.887435,1079,-333,False,True
1478943306.887435,1079,-332,False,True
1478943306.90306,1080,-329,False,True
1478943306.90306,1080,-328,False,True
1478943306.918684,1080,-327,False,True
1478943306.918684,1080,-324,False,True
